ASIN,Title,Brand,Amazon URL,Category,Weight Flag,Current Price,Buy Box 90d Avg,Price Drop % 90d,BSR Current,BSR 90d Avg,BSR Drops 90d,Bought per Month,FBA Seller Count,FBA Seller 90d Avg,Amazon on Listing,Fulfilment Fee,Amazon Fees,Total Amazon Fees,Est Cost 65%,Est Profit,Est ROI %,Max Cost 20% ROI,Breakeven Price,Buy Box Amazon %,BB Seller,BB Is FBA,Star Rating,Review Count,Image Count,Has A+ Content,Bullet Count,Listing Quality,Brand 1P,Gated,SAS Flags,Pre-filter Flags,Data Source,EAN,UPC,GTIN,Demand Score,Stability Score,Competition Score,Margin Score,Composite Score,Cash Flow Score,Profit Score,Balanced Score,Opportunity Lane,Commercial Priority,Monthly Gross Profit,Price Compression,Lane Reason,Verdict,Verdict Reason
B0D5DSX4G2,PAMINGONO Durable Badminton Racket Bag - Lightweight Canvas and Polyester Backpack for Men and Women Convenient Carry Pouch for Tennis Badminton Equipment Dark Grey,PAMINGONO,https://www.amazon.co.uk/dp/B0D5DSX4G2,Sports & Outdoors,OK,21.62,27.74,22.0%,67273,79424,11,0,2,2,N,3.01,4.09,7.10,14.05,0.47,3.3%,12.10,21.15,0%,D Linjia (100%) / AI405KXOOKUM6,yes,5.0,2,9,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,,3,10,9,0,5.7,4.8,0.6,2.9,UNASSIGNED,9,10.30,COMPRESSED,,MAYBE-ROI,MAYBE-ROI | 22/mo | GBP0.47 profit | GBP10.30 monthly gross | COMPRESSED | 2 sellers | needs trade under GBP12.10
B0DG2SGFRH,Tecnifibre Tempo Iga 23 Junior Tennis Racket,Tecnifibre,https://www.amazon.co.uk/dp/B0DG2SGFRH,Sports & Outdoors,OK,25.50,28.70,11.0%,82344,68233,10,0,3,3,N,4.65,4.69,9.34,16.57,-0.41,-2.5%,13.47,25.91,0%,SMASH Sports (96%) / A373IUM03PG8JA,yes,4.2,11,6,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,3490150220002,,,1,10,8,0,4.9,4.7,1.1,2.9,UNASSIGNED,9,-8.20,SQUEEZED,,NO,NO | 20/mo est | GBP-0.41 profit | ROI -3% | margin too thin
B000RNSI68,Wilson US Open Tennis Balls - Twin Pack,Wilson,https://www.amazon.co.uk/dp/B000RNSI68,Sports & Outdoors,OK,21.99,22.06,0.0%,78176,153061,3,0,5,5,N,4.73,4.15,8.88,14.29,-1.18,-8.3%,10.93,23.17,0%,AP Keshav (89%) / A2CNJRU5K9YJDU,no,4.7,3,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,5019973849597,,,3,10,6,0,5.1,3.8,1.4,2.6,UNASSIGNED,9,-7.10,OK,,MAYBE-ROI,MAYBE-ROI | 6/mo | GBP-1.18 profit | GBP-7.10 monthly gross | stable | 5 sellers | needs trade under GBP10.92
B0DVCJX1ZV,Babolat Vs Original Overgrip 12 Units One Size,Babolat,https://www.amazon.co.uk/dp/B0DVCJX1ZV,Sports & Outdoors,OK,26.00,26.31,1.0%,92847,85243,10,0,6,4,N,2.72,4.77,7.49,16.90,1.61,9.5%,15.43,24.39,0%,STRINGTOUR (100%) / A2CHK2722LSRX5,yes,4.5,20,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,3324922163405,,,1,10,5,0,4.3,6.2,2.8,5.1,UNASSIGNED,9,32.20,OK,,NO,NO | 20/mo est | GBP1.61 profit | ROI 10% | margin too thin
B0BW4B4Q26,Wilson Ultra Power 23 Strung G Tennis Racket Children's Racket Black Grey,Wilson,https://www.amazon.co.uk/dp/B0BW4B4Q26,Sports & Outdoors,OK,45.00,43.02,-5.0%,68744,105422,9,0,3,2,Y,3.71,7.70,11.41,29.25,4.34,14.9%,28.00,40.66,79%,Amazon,yes,5.0,13,5,Y,5,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0097512692168,097512692168,,3,8,5,1,4.5,5.5,4,5.1,UNASSIGNED,9,78.10,OK,,NO,NO | 18/mo est | GBP4.34 profit | ROI 15% | margin too thin
B0F5B9P6FL,"STIGA Flexure V2 Table Tennis Bat – 5-Star Blade, ITTF-Approved STAR5 Rubber, Ergonomic Grip – For Offensive Players, Black/Red",STIGA,https://www.amazon.co.uk/dp/B0F5B9P6FL,Sports & Outdoors,OK,50.49,53.59,6.0%,69341,33524,35,0,2,2,Y,2.94,8.55,11.49,32.82,6.18,18.8%,32.50,44.31,98%,Amazon,yes,4.2,43,10,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,7318688041882,,,4,10,7,1,5.8,7.7,6.1,7.3,CASH FLOW,1,432.60,OK,CASH FLOW | GBP432.60/mo | 70/mo | GBP6.18 unit profit | stable | 2 sellers,MAYBE-ROI,CASH FLOW | 70/mo | GBP6.18 profit | GBP432.60 monthly gross | stable | 2 sellers
B0DX2GTGZR,"DUNLOP Padel Small Paletero – Padel Bag for 2 Padel Rackets, Thermal Lining for Heat Protection, Outer Pocket for Accessories, Adjustable Shoulder Strap, Durable & Compact, Black",Dunlop Sports,https://www.amazon.co.uk/dp/B0DX2GTGZR,Sports & Outdoors,OK,23.00,21.52,-7.0%,69683,153270,9,0,3,3,Y,3.93,4.30,8.23,14.95,-0.18,-1.2%,12.31,23.18,46%,TradeINN (57%) / A1JTB2R3QULPAM,no,4.6,6,3,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0045566960689,045566960689,,3,6,8,0,4.3,4.5,1.2,2.9,UNASSIGNED,9,-3.20,OK,,NO,NO | 18/mo est | GBP-0.18 profit | ROI -1% | margin too thin
B0CB48WTBY,"wilson Open 103 Tennis Racket, 27 inch",Wilson,https://www.amazon.co.uk/dp/B0CB48WTBY,Sports & Outdoors,OK,59.00,49.93,-18.0%,69778,52325,24,0,2,2,N,4.50,9.86,14.36,38.35,6.29,16.4%,37.20,52.71,0%,Sweatband (74%) / A3I7N0CZ5MDZ9S,yes,3.7,6,8,N,4,AVERAGE,N,-,MAYBE-ROI,PRICE CHECK; LOW SELLER CHECK,KEEPA,0097512712859,097512712859,00097512712859,4,3,9,1,4.1,7.8,5.9,7.8,UNASSIGNED,9,301.90,OK,,NO,NO | 48/mo est | GBP6.29 profit | stable | 2 sellers
B078NG4D4T,"MARTINI 3 1/4"" Step-Up Golf Tees - 4 Pack (20 Tees) (White)",MARTINI,https://www.amazon.co.uk/dp/B078NG4D4T,Sports & Outdoors,OK,29.39,28.67,-3.0%,92831,289974,3,0,3,3,N,2.94,5.29,8.23,19.10,2.06,10.8%,17.63,27.33,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.0,1,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,0603051272305,603051272305,,1,8,8,0,4.3,4.4,3.9,4.2,UNASSIGNED,4,12.40,OK,UNASSIGNED | below lane thresholds,BRAND APPROACH,BRAND APPROACH | 6/mo | GBP2.06 profit | GBP12.40 monthly gross | stable | 3 sellers | weak listing 1 imgs
B0FBL8L7W2,"Unibos | Badminton Rackets Set Of 4 For Outdoor Backyard Games, Including 4 Rackets, 12 Nylon Shuttlecocks, 4 Replacement Grip Tapes & 1 Carrying Bag",Unibos,https://www.amazon.co.uk/dp/B0FBL8L7W2,Sports & Outdoors,OK,30.00,30.37,1.0%,70121,59328,22,0,2,2,N,0.00,5.38,5.38,19.50,5.12,26.2%,20.51,24.88,0%,Unibos (87%) / A382R9CUOXTFOP,no,3.9,11,8,N,4,AVERAGE,Y,-,,LOW SELLER CHECK,KEEPA,,,,4,10,7,5,6.6,7.5,7.2,7.1,UNASSIGNED,9,225.30,OK,,NO,NO | 44/mo est | GBP5.12 profit | stable | 2 sellers
B086WNGGTM,"Tourna Tennis Glove-Mens Half, Finger-Medium-Left, White (TGH-M-M-L)",Tourna,https://www.amazon.co.uk/dp/B086WNGGTM,Sports & Outdoors,OK,22.87,21.98,-4.0%,87193,66205,9,0,2,2,N,1.50,1.93,3.43,14.87,4.57,30.8%,16.20,18.30,5%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.0,216,4,N,3,AVERAGE,N,-,,LOW SELLER CHECK,KEEPA,0078914107955,078914107955,,1,8,10,7,6.1,7.6,8.2,7.6,UNASSIGNED,9,82.30,OK,,NO,NO | 18/mo est | GBP4.57 profit | stable | 2 sellers
B07XS8XB1X,Butterfly Timo Boll SG11 Table Tennis Bat - ITTF Approved 1.5mm Addoy Rubber,Butterfly,https://www.amazon.co.uk/dp/B07XS8XB1X,Sports & Outdoors,OK,24.99,25.56,2.0%,100201,150941,4,0,5,5,Y,2.10,4.61,6.71,16.24,2.04,12.5%,15.23,22.95,100%,Amazon,yes,3.9,31,1,Y,5,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,4001078850128,,04001078850128,1,10,4,0,4.1,3.5,3.4,3.3,UNASSIGNED,9,16.30,OK,,NO,NO | 8/mo est | GBP2.04 profit | ROI 13% | margin too thin
B0D4M37GYC,YONEX Badminton Racquet NANOFLARE Speed 7 Aura RED G4 4U,YONEX,https://www.amazon.co.uk/dp/B0D4M37GYC,Sports & Outdoors,OK,33.26,36.24,8.0%,71512,43297,28,0,2,2,N,4.50,5.88,10.38,21.62,1.26,5.8%,19.06,32.00,0%,Pappy Mart (72%) / A25PZFC4F8HGHQ,no,4.0,53,10,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,8903224402488,,,4,10,10,0,6.2,8.3,3.2,6.5,CASH FLOW,3,70.60,OK,CASH FLOW | GBP70.60/mo | 56/mo | GBP1.26 unit profit | stable | 2 sellers,MAYBE-ROI,CASH FLOW | 56/mo | GBP1.26 profit | GBP70.60 monthly gross | stable | 2 sellers
B08R76BVKZ,Under Armour Mens 2022 ColdGear Infrared Golf Glove - Black - M,Under Armour,https://www.amazon.co.uk/dp/B08R76BVKZ,Sports & Outdoors,OK,22.99,22.99,0.0%,80662,46951,25,0,2,2,N,2.72,4.30,7.02,14.94,1.03,6.9%,13.31,21.96,0%,CGDiscountGolf (55%) / A1A7RWVJ8X9AKI,no,4.4,49,2,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0195251447626,195251447626,,2,10,10,0,5.6,8,2.9,6,CASH FLOW,3,51.50,OK,CASH FLOW | GBP51.50/mo | 50/mo | GBP1.03 unit profit | stable | 2 sellers,BRAND APPROACH,CASH FLOW | 50/mo | GBP1.03 profit | GBP51.50 monthly gross | stable | 2 sellers
B0B4SRXWZ3,YONEX Badminton Bag SUNR 2215 BT5 Black Red,YONEX,https://www.amazon.co.uk/dp/B0B4SRXWZ3,Sports & Outdoors,OK,31.00,30.00,-3.0%,71771,82221,13,0,5,5,N,4.80,5.53,10.33,20.15,0.52,2.6%,17.22,30.48,0%,GOOD THINGS (41%) / A1G8NQMJTUZ8Q3,no,4.2,163,6,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,8903224338763,,,3,8,7,0,4.7,5.7,1.5,3.8,UNASSIGNED,9,13.50,OK,,NO,NO | 26/mo est | GBP0.52 profit | ROI 3% | margin too thin
B0CLVSB4CN,Bolsa BULLPADEL BPP-24015 Tour 020,Bullpadel,https://www.amazon.co.uk/dp/B0CLVSB4CN,Sports & Outdoors,OK,34.16,39.80,14.0%,71942,68506,7,0,2,2,N,5.10,6.02,11.12,22.20,0.84,3.8%,19.20,33.32,0%,Padelmarket (78%) / AJSZH7F91F49W,yes,4.6,9,5,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,8445402484188,,,3,10,9,0,5.7,4.9,1.9,3.6,CASH FLOW,3,11.80,SQUEEZED,CASH FLOW | GBP11.80/mo | 14/mo | GBP0.84 unit profit | SQUEEZED | 2 sellers,MAYBE-ROI,CASH FLOW | 14/mo | GBP0.84 profit | GBP11.80 monthly gross | SQUEEZED | 2 sellers
B08HR73TGB,KIRKLAND SIGNATURE Premium Leather Golf Glove for Left Handed - 4-Pack Small,KIRKLAND,https://www.amazon.co.uk/dp/B08HR73TGB,Sports & Outdoors,OK,31.98,33.05,3.0%,72121,62306,14,0,3,3,N,3.01,5.69,8.70,20.79,2.50,12.0%,19.40,29.48,0%,KS Home Product (71%) / APC4U4QOTXF5Y,no,4.1,110,5,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0096619126057,096619126057,,3,10,9,0,5.7,7.9,4.3,6.6,BALANCED,3,70.00,OK,BALANCED | GBP70.00/mo | 28/mo | GBP2.50 unit profit | stable | 3 sellers,MAYBE-ROI,BALANCED | 28/mo | GBP2.50 profit | GBP70.00 monthly gross | stable | 3 sellers
B0C5K3KFWK,"Dunlop Tabletennisbat Revolution 7000, Beige/Black",Dunlop Sports,https://www.amazon.co.uk/dp/B0C5K3KFWK,Sports & Outdoors,OK,35.76,40.77,12.0%,84149,113399,8,0,4,3,Y,2.72,6.27,8.99,23.24,3.53,15.2%,22.31,32.23,98%,Amazon,yes,3.8,6,6,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,0045566500571,045566500571,,1,10,3,1,4.1,4.9,4.5,4.8,UNASSIGNED,9,56.50,SQUEEZED,,NO,NO | 16/mo est | GBP3.53 profit | SQUEEZED | 4 sellers
B001C0CCYE,Sakagen Hand Creation Old Manners Type Blue F-170,Sakagen,https://www.amazon.co.uk/dp/B001C0CCYE,Sports & Outdoors,OK,26.24,27.68,5.0%,85430,71336,14,0,7,7,N,2.10,4.81,6.91,17.06,2.28,13.4%,16.11,23.96,0%,JAPAN-Trading-Company (98%) / APZ4HRMIH5,yes,4.8,79,7,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,4900686703522,,,1,10,5,0,4.3,7.2,4.1,6.2,UNASSIGNED,9,63.80,OK,,NO,NO | 28/mo est | GBP2.28 profit | ROI 13% | margin too thin
B00I14X9H8,"Wilson Advantage II Six Pack Tennis Bag, Black/White",Wilson,https://www.amazon.co.uk/dp/B00I14X9H8,Sports & Outdoors,OK,42.99,43.02,0.0%,80013,55999,11,0,2,2,N,4.95,7.39,12.34,27.94,2.71,9.7%,25.55,40.28,0%,Racketworld (85%) / A2U69NIMV1A46Q,no,4.2,551,3,Y,5,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0887768172749,887768172749,00887768172749,2,10,10,0,5.6,7.2,3.4,6,BALANCED,3,59.60,OK,BALANCED | GBP59.60/mo | 22/mo | GBP2.71 unit profit | stable | 2 sellers,MAYBE-ROI,BALANCED | 22/mo | GBP2.71 profit | GBP59.60 monthly gross | stable | 2 sellers
B09Z1F8G52,"STICKIT Magnetic Golf Towel, Black | Top-Tier Microfiber Golf Towel with Deep Waffle Pockets | Industrial Strength Magnet for Strong Hold to Golf Carts or Clubs",STICKIT,https://www.amazon.co.uk/dp/B09Z1F8G52,Sports & Outdoors,OK,31.63,30.61,-3.0%,110491,102682,5,0,2,2,Y,2.90,5.63,8.53,20.56,2.54,12.4%,19.25,29.09,100%,Amazon,yes,4.8,3344,9,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0857556006440,857556006440,,2,8,7,0,4.4,4.5,3.4,3.9,UNASSIGNED,9,25.40,OK,,NO,NO | 10/mo est | GBP2.54 profit | ROI 12% | margin too thin
B0FFZVRD8N,New PING G440 Black/Blue/White Driver Headcover - 2025 Model,PING,https://www.amazon.co.uk/dp/B0FFZVRD8N,Sports & Outdoors,OK,31.99,34.56,7.0%,72686,102068,8,0,2,2,N,3.26,5.69,8.95,20.79,2.25,10.8%,19.20,29.74,0%,Pro Golf Shafts Ltd (100%) / A28D4VMD4P5,no,4.8,15,1,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,,3,10,9,0,5.7,7,4.2,6,BALANCED,3,36.00,OK,BALANCED | GBP36.00/mo | 16/mo | GBP2.25 unit profit | stable | 2 sellers,BRAND APPROACH,BALANCED | 16/mo | GBP2.25 profit | GBP36.00 monthly gross | stable | 2 sellers
B0BKNYYRRN,Callaway Golf Thermal Grip Cold Weather Ladies Golf Gloves (2 pack) 2023,Callaway,https://www.amazon.co.uk/dp/B0BKNYYRRN,Sports & Outdoors,OK,22.99,21.95,-5.0%,95806,64530,9,0,2,2,Y,2.07,4.29,6.36,14.94,1.68,11.3%,13.86,21.31,100%,Amazon,yes,4.3,27,5,Y,5,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,"0194518758918, 0197193256960","194518758918, 197193256960",,1,8,7,0,4.1,4.9,3.1,3.9,UNASSIGNED,9,30.20,OK,,NO,NO | 18/mo est | GBP1.68 profit | ROI 11% | margin too thin
B0FW4JRSRJ,"NEEWER Tube Ball Collector for 17 Tennis Balls and 14 Pickleballs, Removable Top Collector in 2 Sections, Anti-Folding, with Cap and Shoulder Strap, Transparent, TB03Z",NEEWER,https://www.amazon.co.uk/dp/B0FW4JRSRJ,Sports & Outdoors,OK,42.99,47.98,10.0%,106344,178095,4,0,2,2,N,3.93,7.39,11.32,27.94,3.73,13.4%,26.40,39.26,0%,QQiyangTech (88%) / A3LPB3UU7NOOFW,yes,4.2,9,8,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0191073123380,191073123380,,1,10,9,1,5.3,5,4.3,5,UNASSIGNED,4,29.80,SQUEEZED,UNASSIGNED | below lane thresholds,MAYBE-ROI,MAYBE-ROI | 8/mo | GBP3.73 profit | GBP29.80 monthly gross | SQUEEZED | 2 sellers | needs trade under GBP26.39
B0DFMPJBSG,"Hy-Pro Adjustable Height Net – 3-5.2 FT Height, 4M Width, Versatile Badminton, Volleyball, Pickleball, Tennis Net with Portable Design, Durable Frame, Quick Set-Up, for Kids and Adults",Hy-Pro,https://www.amazon.co.uk/dp/B0DFMPJBSG,Sports & Outdoors,OK,44.99,44.72,-1.0%,80745,59602,14,0,2,2,Y,4.80,7.69,12.49,29.24,3.25,11.1%,27.08,41.74,100%,Amazon,yes,3.8,24,7,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,5037970100060,,,1,8,7,1,4.3,6.3,4.2,5.7,UNASSIGNED,9,91.00,OK,,NO,NO | 28/mo est | GBP3.25 profit | ROI 11% | margin too thin
B0BZM2T93K,Babolat B Fly 23 Junior Tennis Racket,Babolat,https://www.amazon.co.uk/dp/B0BZM2T93K,Sports & Outdoors,OK,30.99,32.53,5.0%,85424,118485,6,0,4,5,N,3.71,5.53,9.24,20.14,1.60,8.0%,18.12,29.39,0%,TradeINN (57%) / A1JTB2R3QULPAM,no,4.7,24,4,N,3,AVERAGE,N,-,MAYBE-ROI,,KEEPA,3324922024928,,03324922024928,1,10,8,0,4.9,5.9,2.9,4.8,UNASSIGNED,9,19.20,OK,,NO,NO | 12/mo est | GBP1.60 profit | ROI 8% | margin too thin
B0C7ZPKJD2,"Kirkland Signature Golf Gloves, Sizes M-L - Pack of 4",KIRKLAND,https://www.amazon.co.uk/dp/B0C7ZPKJD2,Sports & Outdoors,OK,32.49,32.44,0.0%,54045,149965,4,0,3,3,N,3.01,5.76,8.77,21.12,2.60,12.3%,19.77,29.89,0%,Bright Ideas GB (85%) / A2G5QWFW3853ZU,no,5.0,2,5,N,4,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0096619120765,096619120765,,5,10,8,0,6.1,5.2,4.1,4.8,UNASSIGNED,4,20.80,OK,UNASSIGNED | below lane thresholds,MAYBE-ROI,MAYBE-ROI | 8/mo | GBP2.60 profit | GBP20.80 monthly gross | stable | 3 sellers | needs trade under GBP19.77
B0BV3DZK2R,Butterfly Timo Boll Sapphire Table Tennis Bat,Butterfly,https://www.amazon.co.uk/dp/B0BV3DZK2R,Sports & Outdoors,OK,28.91,29.24,1.0%,74059,111761,6,0,2,2,Y,2.10,5.21,7.31,18.79,2.81,14.9%,18.00,26.10,100%,Amazon,yes,2.0,2,7,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,4001078851866,,,2,10,6,0,4.8,4.7,3.6,4.1,UNASSIGNED,9,33.70,OK,,NO,NO | 12/mo est | GBP2.81 profit | ROI 15% | margin too thin
B017BDU698,"Donic-Schildkröt Waldner 1000 Table Tennis Bat, ABP Handle, Sponge 2.1 mm, Easy-Slick Pad - ITTF, 751801,Multi",Schildkröt,https://www.amazon.co.uk/dp/B017BDU698,Sports & Outdoors,OK,53.38,47.19,-13.0%,108920,150350,5,0,4,3,Y,2.16,8.99,11.15,34.70,7.53,21.7%,35.19,45.85,100%,Amazon,yes,4.3,263,6,Y,5,STRONG,N,-,AMAZON DOMINANT,PRICE CHECK; AMAZON CHECK,KEEPA,4000885518016,,04000885518016,1,5,4,3,3.2,4.7,6.2,5.5,UNASSIGNED,9,75.30,OK,,NO,NO | 10/mo est | GBP7.53 profit | stable | 4 sellers
B07LDTVZTN,60MPH Large Windproof and Extra Strong Umbrella - StormDefender - Best for Vented Double Canopy - Frame with Fibreglass - Auto Open - Solid Wood Hook Handle - Big Golf Black,COLLAR AND CUFFS LONDON,https://www.amazon.co.uk/dp/B07LDTVZTN,Sports & Outdoors,OK,33.50,33.50,0.0%,83197,53501,7,0,2,2,N,4.35,5.92,10.27,21.78,1.45,6.7%,19.35,32.05,0%,COLLAR AND CUFFS LONDON LTD (100%) / A1J,yes,4.7,152,9,N,4,AVERAGE,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,,1,10,8,0,4.9,4.6,2.4,3.5,UNASSIGNED,9,20.30,OK,,NO,NO | 14/mo est | GBP1.45 profit | ROI 7% | margin too thin
B09KNXFGM9,"Callaway Golf Tour Authentic Glove (Worn on Left Hand, Standard, XX-Large, White 2022)",Callaway,https://www.amazon.co.uk/dp/B09KNXFGM9,Sports & Outdoors,OK,27.99,30.09,7.0%,82628,69949,12,0,4,4,N,1.89,5.07,6.96,18.19,2.83,15.6%,17.52,25.16,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.5,936,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,"0194518194303, 0197193359302","194518194303, 197193359302",,2,10,7,0,5,7.1,5,6.3,BALANCED,3,67.90,OK,BALANCED | GBP67.90/mo | 24/mo | GBP2.83 unit profit | stable | 4 sellers,MAYBE-ROI,BALANCED | 24/mo | GBP2.83 profit | GBP67.90 monthly gross | stable | 4 sellers
B09WZ7MY6F,"Lifeventure 62 Inch Automatic Open Golf Umbrella Extra Large With Durable Ripstop Canopy Vented Windproof Waterproof Stick Umbrella, Black, One Size",Lifeventure,https://www.amazon.co.uk/dp/B09WZ7MY6F,Sports & Outdoors,OK,26.99,26.99,0.0%,99267,111079,6,0,5,2,Y,4.35,4.92,9.27,17.54,0.18,1.0%,14.77,26.81,80%,Amazon,yes,4.0,7,10,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,5031863680158,,05031863680158,1,10,2,0,3.7,2.9,0.8,1.6,UNASSIGNED,9,2.20,OK,,NO,NO | 12/mo est | GBP0.18 profit | ROI 1% | margin too thin
B0FQ6XT8ZV,"Mizuno Unisex RainFit Golf Gloves, Black, Medium",Mizuno,https://www.amazon.co.uk/dp/B0FQ6XT8ZV,Sports & Outdoors,OK,30.41,30.81,1.0%,151970,147653,5,0,2,2,N,2.07,5.45,7.52,19.77,3.13,15.8%,19.08,27.28,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.3,20,4,N,3,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0049565302419,049565302419,,1,10,10,1,5.5,6.5,5.9,6.3,BALANCED,3,31.30,OK,BALANCED | GBP31.30/mo | 10/mo | GBP3.13 unit profit | stable | 2 sellers,MAYBE-ROI,BALANCED | 10/mo | GBP3.13 profit | GBP31.30 monthly gross | stable | 2 sellers
B006Z9DCY6,"Wilson Tour Slam Tennis Racquet - Black/White, 27.25 Inch",Wilson,https://www.amazon.co.uk/dp/B006Z9DCY6,Sports & Outdoors,OK,34.99,35.13,0.0%,75140,210350,4,0,2,1,N,4.50,6.15,10.65,22.74,1.60,7.0%,20.28,33.39,0%,Racketworld (85%) / A2U69NIMV1A46Q,no,4.2,34,1,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0883813759903,883813759903,,3,10,9,0,5.7,4.7,2.9,4,UNASSIGNED,4,12.80,OK,UNASSIGNED | below lane thresholds,BRAND APPROACH,BRAND APPROACH | 8/mo | GBP1.60 profit | GBP12.80 monthly gross | stable | 2 sellers | weak listing 1 imgs
B08Y5PT6H8,VICTAS Curl P1V Rubber 0.5 mm Black,VICTAS,https://www.amazon.co.uk/dp/B08Y5PT6H8,Sports & Outdoors,OK,46.24,41.92,-10.0%,280113,182593,4,0,2,2,N,2.07,7.89,9.96,30.06,6.23,20.7%,30.24,40.01,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.4,144,5,N,4,AVERAGE,N,-,,PRICE CHECK; LOW SELLER CHECK,KEEPA,4903590152158,,,1,5,10,3,4.4,5.3,6.9,6.2,UNASSIGNED,9,49.80,OK,,NO,NO | 8/mo est | GBP6.23 profit | stable | 2 sellers
B0CHW9BBN3,2 Player Portable Junior Badminton Set,Sweatband.com,https://www.amazon.co.uk/dp/B0CHW9BBN3,Sports & Outdoors,OK,34.99,34.99,0.0%,24246,55043,12,0,2,2,N,4.95,6.15,11.10,22.74,1.15,5.0%,19.91,33.84,0%,Sweatband (74%) / A3I7N0CZ5MDZ9S,yes,4.7,23,9,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5060740581363,,,8,10,10,0,7.4,6.7,2.7,5.1,CASH FLOW,3,27.60,OK,CASH FLOW | GBP27.60/mo | 24/mo | GBP1.15 unit profit | stable | 2 sellers,MAYBE,CASH FLOW | 24/mo | GBP1.15 profit | GBP27.60 monthly gross | stable | 2 sellers
B0C8PMWRBX,Table Tennis Net Club EN Stationary (Black),Generisch,https://www.amazon.co.uk/dp/B0C8PMWRBX,Sports & Outdoors,OK,31.88,31.84,0.0%,73090,279550,3,0,3,2,N,2.94,5.67,8.61,20.72,2.55,12.3%,19.39,29.33,0%,TT-Shop Ostalb (100%) / A3A3JFYFDU4GWG,no,5.0,1,2,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,,,,3,10,8,0,5.5,5.2,4.1,4.8,UNASSIGNED,4,15.30,OK,UNASSIGNED | below lane thresholds,BRAND APPROACH,BRAND APPROACH | 6/mo | GBP2.55 profit | GBP15.30 monthly gross | stable | 3 sellers | weak listing 2 imgs
B000BT7E8Q,Masters Rain Wedge Bag Cover - Black,ProActive Sports,https://www.amazon.co.uk/dp/B000BT7E8Q,Sports & Outdoors,OK,24.75,23.89,-4.0%,37779,60170,22,0,3,5,N,3.40,4.57,7.97,16.09,0.69,4.3%,13.99,24.06,0%,Hotgolf (79%) / A1DNZ24XDONPHC,no,4.4,1352,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,0094922523891,094922523891,00094922523891,9,8,10,0,7.1,7.2,1.6,4.8,CASH FLOW,3,30.40,OK,CASH FLOW | GBP30.40/mo | 44/mo | GBP0.69 unit profit | stable | 3 sellers,BRAND APPROACH,CASH FLOW | 44/mo | GBP0.69 profit | GBP30.40 monthly gross | stable | 3 sellers
